memep_id;pers_id;party_id;memep_startdate;memep_enddate;memep_type_raw
DE_Hauser_Hansgeorg_1943__DE_CSU_NT__1;DE_Hauser_Hansgeorg_1943;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Hauser_Norbert_1946__DE_CDU_NT__1;DE_Hauser_Norbert_1946;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Haussmann_Helmut_1943__DE_FDP_NT__1;DE_Haussmann_Helmut_1943;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Hedrich_Klaus_1941__DE_CDU_NT__1;DE_Hedrich_Klaus_1941;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Heiderich_Helmut_1949__DE_CDU_NT__1;DE_Heiderich_Helmut_1949;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Heil_Hubertus_1972__DE_SPD_NT__1;DE_Heil_Hubertus_1972;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Heinen_Ursula_1965__DE_CDU_NT__1;DE_Heinen_Ursula_1965;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Heinrich_Ulrich_1939__DE_FDP_NT__1;DE_Heinrich_Ulrich_1939;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Heise_Manfred_1940__DE_CDU_NT__1;DE_Heise_Manfred_1940;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Helias_Siegfried_1943__DE_CDU_NT__1;DE_Helias_Siegfried_1943;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Helling_Detlef_1950__DE_CDU_NT__1;DE_Helling_Detlef_1950;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Hemker_Reinhold_1944__DE_SPD_NT__1;DE_Hemker_Reinhold_1944;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hempel_Frank_1959__DE_SPD_NT__1;DE_Hempel_Frank_1959;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hempelmann_Rolf_1948__DE_SPD_NT__1;DE_Hempelmann_Rolf_1948;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hendricks_Barbara_1952__DE_SPD_NT__1;DE_Hendricks_Barbara_1952;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Henke_Hans_1945__DE_CDU_NT__1;DE_Henke_Hans_1945;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Hermann_Winfried_1952__DE_B90|Gru_NT__1;DE_Hermann_Winfried_1952;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Hermenau_Antje_1964__DE_B90|Gru_NT__1;DE_Hermenau_Antje_1964;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Herzog_Gustav_1958__DE_SPD_NT__1;DE_Herzog_Gustav_1958;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Heubaum_Monika_1954__DE_SPD_NT__1;DE_Heubaum_Monika_1954;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Heyne_Kristin_1952__DE_B90|Gru_NT__1;DE_Heyne_Kristin_1952;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Hiksch_Uwe_1964__DE_SPD_NT__1;DE_Hiksch_Uwe_1964;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hiller_Reinhold_1949__DE_SPD_NT__1;DE_Hiller_Reinhold_1949;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hilsberg_Stephan_1956__DE_SPD_NT__1;DE_Hilsberg_Stephan_1956;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hinsken_Ernst_1943__DE_CSU_NT__1;DE_Hinsken_Ernst_1943;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Hintze_Peter_1950__DE_CDU_NT__1;DE_Hintze_Peter_1950;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Hirche_Walter_1941__DE_FDP_NT__1;DE_Hirche_Walter_1941;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Hoefer_Gerd_1943__DE_SPD_NT__1;DE_Hoefer_Gerd_1943;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hoefken_Ulrike_1955__DE_B90|Gru_NT__1;DE_Hoefken_Ulrike_1955;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Hoell_Barbara_1957__DE_Li|PDS_NT__1;DE_Hoell_Barbara_1957;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Hoerster_Joachim_1945__DE_CDU_NT__1;DE_Hoerster_Joachim_1945;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Hofbauer_Klaus_1947__DE_CSU_NT__1;DE_Hofbauer_Klaus_1947;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Hoffmann_Iris_1963__DE_SPD_NT__1;DE_Hoffmann_Iris_1963;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hoffmann_Jelena_1947__DE_SPD_NT__1;DE_Hoffmann_Jelena_1947;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hoffmann_Walter_1952__DE_SPD_NT__1;DE_Hoffmann_Walter_1952;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hofmann_Frank_1949__DE_SPD_NT__1;DE_Hofmann_Frank_1949;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hohmann_Martin_1948__DE_CDU_NT__1;DE_Hohmann_Martin_1948;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Holetschek_Klaus_1964__DE_CSU_NT__1;DE_Holetschek_Klaus_1964;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Hollerith_Josef_1955__DE_CSU_NT__1;DE_Hollerith_Josef_1955;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Holzhueter_Ingrid_1936__DE_SPD_NT__1;DE_Holzhueter_Ingrid_1936;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Homburger_Birgit_1965__DE_FDP_NT__1;DE_Homburger_Birgit_1965;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Hornhues_Karl_1939__DE_CDU_NT__1;DE_Hornhues_Karl_1939;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Hornung_Siegfried_1938__DE_CDU_NT__1;DE_Hornung_Siegfried_1938;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Hovermann_Eike_1946__DE_SPD_NT__1;DE_Hovermann_Eike_1946;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hoyer_Werner_1951__DE_FDP_NT__1;DE_Hoyer_Werner_1951;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Huebner_Carsten_1969__DE_Li|PDS_NT__1;DE_Huebner_Carsten_1969;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Hueppe_Hubert_1956__DE_CDU_NT__1;DE_Hueppe_Hubert_1956;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Humme_Christel_1949__DE_SPD_NT__1;DE_Humme_Christel_1949;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Hustedt_Michaele_1958__DE_B90|Gru_NT__1;DE_Hustedt_Michaele_1958;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Ibruegger_Lothar_1944__DE_SPD_NT__1;DE_Ibruegger_Lothar_1944;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Imhof_Barbara_1952__DE_SPD_NT__1;DE_Imhof_Barbara_1952;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Irber_Brunhilde_1948__DE_SPD_NT__1;DE_Irber_Brunhilde_1948;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Irmer_Ulrich_1939__DE_FDP_NT__1;DE_Irmer_Ulrich_1939;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Iwersen_Gabriele_1939__DE_SPD_NT__1;DE_Iwersen_Gabriele_1939;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Jacoby_Peter_1951__DE_CDU_NT__1;DE_Jacoby_Peter_1951;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Jaeger_Renate_1941__DE_SPD_NT__1;DE_Jaeger_Renate_1941;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Jaffke_Susanne_1949__DE_CDU_NT__1;DE_Jaffke_Susanne_1949;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Janovsky_Georg_1944__DE_CDU_NT__1;DE_Janovsky_Georg_1944;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Janssen_Jann_1945__DE_SPD_NT__1;DE_Janssen_Jann_1945;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Janz_Ilse_1945__DE_SPD_NT__1;DE_Janz_Ilse_1945;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Jelpke_Ursula_1951__DE_Li|PDS_NT__1;DE_Jelpke_Ursula_1951;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Jens_Uwe_1935__DE_SPD_NT__1;DE_Jens_Uwe_1935;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Jork_Rainer_1940__DE_CDU_NT__1;DE_Jork_Rainer_1940;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Juenger_Sabine_1973__DE_Li|PDS_NT__1;DE_Juenger_Sabine_1973;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Juettemann_Gerhard_1951__DE_Li|PDS_NT__1;DE_Juettemann_Gerhard_1951;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Juettner_Egon_1942__DE_CDU_NT__1;DE_Juettner_Egon_1942;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Jung_Volker_1942__DE_SPD_NT__1;DE_Jung_Volker_1942;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kahl_Harald_1941__DE_CDU_NT__1;DE_Kahl_Harald_1941;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kahrs_Johannes_1963__DE_SPD_NT__1;DE_Kahrs_Johannes_1963;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kalb_Bartholomaeus_1949__DE_CSU_NT__1;DE_Kalb_Bartholomaeus_1949;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Kampeter_Steffen_1963__DE_CDU_NT__1;DE_Kampeter_Steffen_1963;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kansy_Dietmar_1938__DE_CDU_NT__1;DE_Kansy_Dietmar_1938;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kanther_Manfred_1939__DE_CDU_NT__1;DE_Kanther_Manfred_1939;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Karwatzki_Irmgard_1940__DE_CDU_NT__1;DE_Karwatzki_Irmgard_1940;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kasparick_Ulrich_1957__DE_SPD_NT__1;DE_Kasparick_Ulrich_1957;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kaspereit_Sabine_1945__DE_SPD_NT__1;DE_Kaspereit_Sabine_1945;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kastner_Susanne_1946__DE_SPD_NT__1;DE_Kastner_Susanne_1946;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kauder_Volker_1949__DE_CDU_NT__1;DE_Kauder_Volker_1949;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kelber_Ulrich_1968__DE_SPD_NT__1;DE_Kelber_Ulrich_1968;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kemper_Hans_1944__DE_SPD_NT__1;DE_Kemper_Hans_1944;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kenzler_Evelyn_1962__DE_Li|PDS_NT__1;DE_Kenzler_Evelyn_1962;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Kinkel_Klaus_1936__DE_FDP_NT__1;DE_Kinkel_Klaus_1936;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Kirschner_Klaus_1941__DE_SPD_NT__1;DE_Kirschner_Klaus_1941;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Klaeden_Eckart_1965__DE_CDU_NT__1;DE_Klaeden_Eckart_1965;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Klappert_Marianne_1943__DE_SPD_NT__1;DE_Klappert_Marianne_1943;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Klemmer_Siegrun_1939__DE_SPD_NT__1;DE_Klemmer_Siegrun_1939;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Klinkert_Ulrich_1955__DE_CDU_NT__1;DE_Klinkert_Ulrich_1955;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Klose_Hans_1937__DE_SPD_NT__1;DE_Klose_Hans_1937;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Knake_Heidi_1943__DE_Li|PDS_NT__1;DE_Knake_Heidi_1943;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Knoche_Monika_1954__DE_B90|Gru_NT__1;DE_Knoche_Monika_1954;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Koenigshofen_Norbert_1943__DE_CDU_NT__1;DE_Koenigshofen_Norbert_1943;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Koerper_Fritz_1954__DE_SPD_NT__1;DE_Koerper_Fritz_1954;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Koester_Angelika_1947__DE_B90|Gru_NT__1;DE_Koester_Angelika_1947;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Kohl_Helmut_1930__DE_CDU_NT__1;DE_Kohl_Helmut_1930;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kolb_Heinrich_1956__DE_FDP_NT__1;DE_Kolb_Heinrich_1956;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Kolbe_Manfred_1953__DE_CDU_NT__1;DE_Kolbe_Manfred_1953;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kolbow_Walter_1944__DE_SPD_NT__1;DE_Kolbow_Walter_1944;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kopp_Gudrun_1950__DE_FDP_NT__1;DE_Kopp_Gudrun_1950;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Koppelin_Juergen_1945__DE_FDP_NT__1;DE_Koppelin_Juergen_1945;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Kors_Eva_1942__DE_CDU_NT__1;DE_Kors_Eva_1942;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kortmann_Karin_1959__DE_SPD_NT__1;DE_Kortmann_Karin_1959;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Koschyk_Hartmut_1959__DE_CSU_NT__1;DE_Koschyk_Hartmut_1959;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Kossendey_Thomas_1948__DE_CDU_NT__1;DE_Kossendey_Thomas_1948;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kramme_Anette_1967__DE_SPD_NT__1;DE_Kramme_Anette_1967;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kraus_Rudolf_1941__DE_CSU_NT__1;DE_Kraus_Rudolf_1941;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Kressl_Nicolette_1958__DE_SPD_NT__1;DE_Kressl_Nicolette_1958;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kroening_Volker_1945__DE_SPD_NT__1;DE_Kroening_Volker_1945;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Krogmann_Martina_1964__DE_CDU_NT__1;DE_Krogmann_Martina_1964;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Krueger_Paul_1950__DE_CDU_NT__1;DE_Krueger_Paul_1950;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Krueger_Angelika_1951__DE_SPD_NT__1;DE_Krueger_Angelika_1951;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kubatschka_Horst_1941__DE_SPD_NT__1;DE_Kubatschka_Horst_1941;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kuechler_Ernst_1944__DE_SPD_NT__1;DE_Kuechler_Ernst_1944;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kuehn_Helga_1947__DE_SPD_NT__1;DE_Kuehn_Helga_1947;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kues_Hermann_1949__DE_CDU_NT__1;DE_Kues_Hermann_1949;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kuester_Uwe_1945__DE_SPD_NT__1;DE_Kuester_Uwe_1945;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kuhn_Werner_1955__DE_CDU_NT__1;DE_Kuhn_Werner_1955;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Kumpf_Ute_1947__DE_SPD_NT__1;DE_Kumpf_Ute_1947;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kunick_Konrad_1940__DE_SPD_NT__1;DE_Kunick_Konrad_1940;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Kutzmutz_Rolf_1947__DE_Li|PDS_NT__1;DE_Kutzmutz_Rolf_1947;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Labsch_Werner_1937__DE_SPD_NT__1;DE_Labsch_Werner_1937;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lafontaine_Oskar_1943__DE_SPD_NT__1;DE_Lafontaine_Oskar_1943;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lambrecht_Christine_1965__DE_SPD_NT__1;DE_Lambrecht_Christine_1965;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lamers_Karl_1951__DE_CDU_NT__1;DE_Lamers_Karl_1951;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lamers_Karl_1935__DE_CDU_NT__1;DE_Lamers_Karl_1935;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lammert_Norbert_1948__DE_CDU_NT__1;DE_Lammert_Norbert_1948;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lamp_Helmut_1946__DE_CDU_NT__1;DE_Lamp_Helmut_1946;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lange_Brigitte_1939__DE_SPD_NT__1;DE_Lange_Brigitte_1939;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lange_Christian_1964__DE_SPD_NT__1;DE_Lange_Christian_1964;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Larcher_Detlev_1937__DE_SPD_NT__1;DE_Larcher_Detlev_1937;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Laufs_Paul_1938__DE_CDU_NT__1;DE_Laufs_Paul_1938;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Laumann_Karl_1957__DE_CDU_NT__1;DE_Laumann_Karl_1957;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lehder_Christine_1952__DE_SPD_NT__1;DE_Lehder_Christine_1952;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lehn_Waltraud_1947__DE_SPD_NT__1;DE_Lehn_Waltraud_1947;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Leidinger_Robert_1941__DE_SPD_NT__1;DE_Leidinger_Robert_1941;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lemke_Steffi_1968__DE_B90|Gru_NT__1;DE_Lemke_Steffi_1968;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Lengsfeld_Vera_1952__DE_CDU_NT__1;DE_Lengsfeld_Vera_1952;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lenke_Ina_1948__DE_FDP_NT__1;DE_Lenke_Ina_1948;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Lennartz_Klaus_1944__DE_SPD_NT__1;DE_Lennartz_Klaus_1944;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lensing_Werner_1938__DE_CDU_NT__1;DE_Lensing_Werner_1938;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Leonhard_Elke_1949__DE_SPD_NT__1;DE_Leonhard_Elke_1949;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Letzgus_Peter_1941__DE_CDU_NT__1;DE_Letzgus_Peter_1941;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Leutheusser_Sabine_1951__DE_FDP_NT__1;DE_Leutheusser_Sabine_1951;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Lewering_Eckhart_1943__DE_SPD_NT__1;DE_Lewering_Eckhart_1943;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lietz_Ursula_1940__DE_CDU_NT__1;DE_Lietz_Ursula_1940;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Link_Walter_1937__DE_CDU_NT__1;DE_Link_Walter_1937;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lintner_Eduard_1944__DE_CSU_NT__1;DE_Lintner_Eduard_1944;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Lippelt_Helmut_1932__DE_B90|Gru_NT__1;DE_Lippelt_Helmut_1932;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Lippmann_Heidi_1956__DE_Li|PDS_NT__1;DE_Lippmann_Heidi_1956;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Lippold_Klaus_1943__DE_CDU_NT__1;DE_Lippold_Klaus_1943;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lischewski_Manfred_1940__DE_CDU_NT__1;DE_Lischewski_Manfred_1940;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Loercher_Christa_1941__DE_SPD_NT__1;DE_Loercher_Christa_1941;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Loesekrug_Gabriele_1951__DE_SPD_NT__1;DE_Loesekrug_Gabriele_1951;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Loetzer_Ursula_1950__DE_Li|PDS_NT__1;DE_Loetzer_Ursula_1950;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Lohmann_Goetz_1942__DE_SPD_NT__1;DE_Lohmann_Goetz_1942;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lohmann_Wolfgang_1935__DE_CDU_NT__1;DE_Lohmann_Wolfgang_1935;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Loske_Reinhard_1959__DE_B90|Gru_NT__1;DE_Loske_Reinhard_1959;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Lotz_Erika_1943__DE_SPD_NT__1;DE_Lotz_Erika_1943;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Louven_Julius_1933__DE_CDU_NT__1;DE_Louven_Julius_1933;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Lucyga_Christine_1944__DE_SPD_NT__1;DE_Lucyga_Christine_1944;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Lueth_Heidemarie_1946__DE_Li|PDS_NT__1;DE_Lueth_Heidemarie_1946;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Luft_Christa_1938__DE_Li|PDS_NT__1;DE_Luft_Christa_1938;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Luther_Michael_1956__DE_CDU_NT__1;DE_Luther_Michael_1956;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Maass_Dieter_1939__DE_SPD_NT__1;DE_Maass_Dieter_1939;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Maass_Erich_1944__DE_CDU_NT__1;DE_Maass_Erich_1944;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Maier_Pia_1971__DE_Li|PDS_NT__1;DE_Maier_Pia_1971;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Mante_Winfried_1948__DE_SPD_NT__1;DE_Mante_Winfried_1948;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Manzewski_Dirk_1960__DE_SPD_NT__1;DE_Manzewski_Dirk_1960;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Marhold_Tobias_1969__DE_SPD_NT__1;DE_Marhold_Tobias_1969;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mark_Lothar_1945__DE_SPD_NT__1;DE_Mark_Lothar_1945;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Marquardt_Angela_1971__DE_Li|PDS_NT__1;DE_Marquardt_Angela_1971;DE_Li|PDS_NT;26oct1998;16oct2002;regular
DE_Marschewski_Erwin_1940__DE_CDU_NT__1;DE_Marschewski_Erwin_1940;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Mascher_Ulrike_1938__DE_SPD_NT__1;DE_Mascher_Ulrike_1938;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Matschie_Christoph_1961__DE_SPD_NT__1;DE_Matschie_Christoph_1961;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Matthaeus_Ingrid_1945__DE_SPD_NT__1;DE_Matthaeus_Ingrid_1945;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mattischeck_Heide_1939__DE_SPD_NT__1;DE_Mattischeck_Heide_1939;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mayer_Martin_1941__DE_CSU_NT__1;DE_Mayer_Martin_1941;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Meckel_Markus_1952__DE_SPD_NT__1;DE_Meckel_Markus_1952;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Meckelburg_Wolfgang_1949__DE_CDU_NT__1;DE_Meckelburg_Wolfgang_1949;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Mehl_Ulrike_1956__DE_SPD_NT__1;DE_Mehl_Ulrike_1956;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Meister_Michael_1961__DE_CDU_NT__1;DE_Meister_Michael_1961;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Merkel_Angela_1954__DE_CDU_NT__1;DE_Merkel_Angela_1954;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Merten_Ulrike_1951__DE_SPD_NT__1;DE_Merten_Ulrike_1951;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mertens_Angelika_1952__DE_SPD_NT__1;DE_Mertens_Angelika_1952;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Merz_Friedrich_1955__DE_CDU_NT__1;DE_Merz_Friedrich_1955;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Metzger_Oswald_1954__DE_B90|Gru_NT__1;DE_Metzger_Oswald_1954;DE_B90|Gru_NT;26oct1998;16oct2002;regular
DE_Meyer_Juergen_1936__DE_SPD_NT__1;DE_Meyer_Juergen_1936;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Michelbach_Hans_1949__DE_CSU_NT__1;DE_Michelbach_Hans_1949;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Michels_Meinolf_1935__DE_CDU_NT__1;DE_Michels_Meinolf_1935;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Moellemann_Juergen_1945__DE_FDP_NT__1;DE_Moellemann_Juergen_1945;DE_FDP_NT;26oct1998;16oct2002;regular
DE_Mogg_Ursula_1953__DE_SPD_NT__1;DE_Mogg_Ursula_1953;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Moosbauer_Christoph_1969__DE_SPD_NT__1;DE_Moosbauer_Christoph_1969;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mosdorf_Siegmar_1952__DE_SPD_NT__1;DE_Mosdorf_Siegmar_1952;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mueller_Bernward_1950__DE_CDU_NT__1;DE_Mueller_Bernward_1950;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Mueller_Christian_1947__DE_SPD_NT__1;DE_Mueller_Christian_1947;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mueller_Elmar_1942__DE_CDU_NT__1;DE_Mueller_Elmar_1942;DE_CDU_NT;26oct1998;16oct2002;regular
DE_Mueller_Gerhard_1955__DE_CSU_NT__1;DE_Mueller_Gerhard_1955;DE_CSU_NT;26oct1998;16oct2002;regular
DE_Mueller_Jutta_1957__DE_SPD_NT__1;DE_Mueller_Jutta_1957;DE_SPD_NT;26oct1998;16oct2002;regular
DE_Mueller_Kerstin_1963__DE_B90|Gru_NT__1;DE_Mueller_Kerstin_1963;DE_B90|Gru_NT;26oct1998;16oct2002;regular
